logo,name,link,totalRate,category,reviewNums,workingHours,consumeDayOff,jobArray,rateArray
https://image.vorkers.com/resize/70x-/logo/company/3619-43b77f249135e560c5a1f882744d5479.png,東京電力ホールディングス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrwI,3.04,電力、ガス、エネルギー業界,1981,30.1 ｈ,62.30%,"['技術 ：86人', '営業 ：84人', '管理 ：31人', '事務 ：28人', '原子力 ：14人', '企画 ：14人', '本店 ：8人', '配電 ：7人', '主任 ：7人', '火力 ：5人']","['2.7', '4.6', '2.8', '2.5', '3.2', '2.8', '2.7', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/9200-32202beb38361c514a72d85d64ed5bad.png,パーソルプロセス&テクノロジー株式会社,https://www.vorkers.com/company.php?m_id=a0910000004pydX,3.19,SIer、ソフト開発、システム運用業界,1970,23.4 ｈ,58.70%,"['エンジニア・SE ：94人', '営業 ：39人', 'アウトソーシング ：38人', 'メンバー ：23人', 'コンサルタント ：18人', 'マーケティング ：13人', 'ICTO ：9人', '専門職 ：8人', 'BE ：7人', 'IT ：7人']","['2.7', '4.1', '2.3', '3.4', '3.3', '4.0', '2.8', '2.1']"
https://image.vorkers.com/resize/70x-/logo/company/3806-d3f2475caa835e0999fd4d38b69ba9f6.png,株式会社ヤマダ電機,https://www.vorkers.com/company.php?m_id=a0910000000Fs2b,2.58,小売（百貨店・専門・CVS・量販店）業界,1968,32.0 ｈ,21.30%,"['販売 ：144人', '営業 ：92人', '一般職 ：12人', '事務 ：11人', 'スタッフ ：8人', '管理 ：8人', 'フロア長 ：8人', '店舗 ：6人', 'PC ：5人', '店長 ：5人']","['2.8', '2.9', '2.1', '2.6', '2.8', '2.6', '2.3', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/7877-1efb240557ee17cee01f1650ad2c7d30.png,SAPジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G8cX,3.74,SIer、ソフト開発、システム運用業界,1959,34.8 ｈ,58.20%,"['営業 ：121人', 'コンサルタント ：116人', 'サポート ：18人', 'サービス ：12人', 'エンジニア・SE ：8人', '管理 ：6人', '企画 ：5人', '営業支援 ：3人', 'バックオフィス ：3人', '開発 ：3人']","['3.6', '4.3', '2.7', '3.7', '3.1', '3.9', '3.4', '3.6']"
https://image.vorkers.com/resize/70x-/logo/company/7754-4aac70095d4a0c98d29c5868858bb538.png,株式会社リクルートスタッフィング,https://www.vorkers.com/company.php?m_id=a0910000000G2dX,4.24,人材サービス業界,1954,29.2 ｈ,61.10%,"['営業 ：260人', '事務 ：22人', 'コーディネーター ：10人', '一般事務 ：7人', '管理 ：7人', 'アウトソーシング ：6人', '企画 ：6人', 'マネージャー ：6人', 'スタッフ ：5人', '管理職 ：3人']","['3.9', '4.6', '2.7', '4.3', '4.1', '4.4', '4.2', '3.8']"
https://image.vorkers.com/resize/70x-/logo/company/21-361cf473075610f58d00cd58d2789194.png,プルデンシャル生命保険株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fqda,4.46,生命保険、損害保険業界,1946,39.3 ｈ,54.20%,"['営業 ：212人', 'ライフプランナー ：54人', '事務 ：23人', '管理職 ：22人', '所長 ：20人', '管理 ：15人', '本社 ：11人', '内勤 ：9人', 'マネージャー ：7人', '経理 ：5人']","['4.9', '4.8', '3.1', '4.5', '3.6', '4.3', '4.7', '4.4']"
https://image.vorkers.com/resize/70x-/logo/company/7755-7f43a8bec22e7dd6affc71bc8d44c560.png,株式会社リクルートコミュニケーションズ,https://www.vorkers.com/company.php?m_id=a0910000000G2dY,4.13,コールセンター、業務請負業界,1943,37.5 ｈ,54.20%,"['ディレクター ：120人', '制作 ：85人', '企画 ：24人', '管理 ：12人', '営業 ：12人', 'HR ：9人', 'マーケティング ：9人', 'スタッフ ：8人', '設計 ：7人', 'マネージャー ：7人']","['4.0', '4.1', '2.5', '4.6', '3.6', '4.4', '4.2', '3.7']"
https://image.vorkers.com/resize/70x-/logo/company/2652-5570d7101eb512b4020fe4ede6aff875.png,株式会社IDOM,https://www.vorkers.com/company.php?m_id=a0910000000FrZD,3.02,小売（百貨店・専門・CVS・量販店）業界,1931,54.1 ｈ,12.60%,"['営業 ：252人', '店長 ：15人', '企画 ：15人', 'スタッフ ：13人', '事務 ：10人', '管理 ：8人', '総合職 ：7人', '本部 ：6人', '副店長 ：5人', '販売 ：5人']","['3.4', '2.5', '1.9', '3.8', '3.7', '2.9', '3.3', '2.0']"
https://image.vorkers.com/resize/70x-/logo/company/8102-b1150823d6b567b9615cde9a9abec8a4.png,アストラゼネカ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000H7nS,3.1,医薬品、医療機器業界,1930,35.4 ｈ,49.80%,"['MR ：170人', '営業 ：111人', '開発 ：12人', 'メディカル ：12人', 'オンコロジー ：9人', '研究開発 ：9人', '本社 ：5人', 'マネージャー ：5人', '管理 ：5人', 'CRA ：3人']","['2.9', '4.6', '2.0', '3.3', '2.7', '2.9', '2.6', '3.3']"
https://image.vorkers.com/resize/70x-/logo/company/3260-12151af34998b64ffb3f31925bedf54d.png,オリックス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frpe,3.8,クレジット、信販、リース業界,1921,35.2 ｈ,57.50%,"['営業 ：204人', '管理 ：30人', '総合職 ：17人', '投資銀行 ：17人', '主任 ：13人', '事務 ：11人', 'アソシエイト ：10人', '不動産 ：6人', '投資 ：6人', '事業投資 ：5人']","['3.5', '3.8', '2.9', '4.0', '3.2', '3.8', '3.5', '4.0']"
https://image.vorkers.com/resize/70x-/logo/company/8169-0433acba1f49d70ecf7f5d324d037292.png,ノバルティス ファーマ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000HFEj,3.3,医薬品、医療機器業界,1897,21.2 ｈ,60.60%,"['MR ：147人', '営業 ：78人', '開発 ：34人', '管理 ：20人', 'マーケティング ：12人', 'オンコロジー ：7人', '事務 ：7人', 'マネージャー ：5人', '一般職 ：4人', '本社 ：4人']","['3.2', '3.8', '2.6', '3.3', '3.0', '2.9', '2.9', '3.9']"
https://image.vorkers.com/resize/70x-/logo/company/3128-a7e8c410f14d55a94086fefba92aed75.png,株式会社新生銀行,https://www.vorkers.com/company.php?m_id=a0910000000FrnU,3.18,銀行（都市・信託・政府系）、信金業界,1880,30.8 ｈ,51.10%,"['営業 ：93人', '法人 ：22人', '事務 ：15人', '管理 ：13人', 'リテール ：12人', '投資銀行 ：11人', 'リテール部門 ：10人', '部長代理 ：8人', 'エンジニア・SE ：7人', '次長 ：7人']","['2.6', '4.3', '2.4', '3.2', '2.7', '3.4', '2.6', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/8326-8ca40326e55349a0f90e7fd3c427d0b1.png,株式会社商工組合中央金庫,https://www.vorkers.com/company.php?m_id=a0910000002WU3U,2.97,銀行（都市・信託・政府系）、信金業界,1869,31.0 ｈ,40.80%,"['営業 ：310人', '営業窓口 ：32人', '事務 ：17人', '総合職 ：12人', '書記 ：10人', '担当職 ：10人', '主任 ：8人', '調査役 ：5人', '本部 ：4人', '後方事務 ：3人']","['2.6', '3.2', '2.7', '3.5', '2.5', '2.3', '2.4', '4.0']"
https://image.vorkers.com/resize/70x-/logo/company/10325-96e8af3f10fa444d05d939e584b997b9.png,株式会社リクルート住まいカンパニー,https://www.vorkers.com/company.php?m_id=a0C1000000JlyIr,4.44,情報サービス、リサーチ業界,1861,31.5 ｈ,57.50%,"['営業 ：223人', '企画 ：28人', 'スタッフ ：17人', 'アドバイザー ：12人', 'カウンター ：11人', '編集 ：10人', '事務 ：8人', '開発 ：7人', '住宅 ：5人', 'リーダー ：4人']","['4.1', '4.5', '3.1', '4.7', '4.5', '4.5', '4.5', '3.7']"
https://image.vorkers.com/resize/70x-/logo/company/7938-3506ca533e6f6e3735003507a38d36e2.png,西日本電信電話株式会社（NTT西日本）,https://www.vorkers.com/company.php?m_id=a0910000000GVaD,3.27,通信、ISP、データセンター業界,1859,19.0 ｈ,92.60%,"['営業 ：135人', '企画 ：40人', 'エンジニア・SE ：28人', '技術 ：25人', '設備 ：21人', '開発 ：17人', '研究開発 ：7人', '主査 ：6人', '本社 ：5人', '管理 ：5人']","['2.6', '4.9', '3.1', '2.7', '3.4', '3.1', '2.5', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/7933-ac43b3810e9026b0f1f3f7079dab72ba.png,アクサ生命保険株式会社,https://www.vorkers.com/company.php?m_id=a0910000000GVZo,3.31,生命保険、損害保険業界,1855,25.4 ｈ,57.30%,"['営業 ：199人', 'IT ：17人', '事務 ：12人', '管理 ：12人', 'ファイナンス ：11人', 'FA ：9人', 'マーケティング ：8人', '本社 ：8人', 'エンジニア・SE ：5人', 'マネージャー ：5人']","['4.1', '4.3', '2.4', '2.8', '2.9', '3.3', '3.0', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/2923-35256cb2e12dd11df7d98c2cc4a4d0db.png,株式会社オンワード樫山,https://www.vorkers.com/company.php?m_id=a0910000000Frgr,2.66,ファッション、アパレル、繊維業界,1848,21.3 ｈ,37.40%,"['販売 ：173人', '営業 ：75人', '企画 ：23人', 'デザイナー ：18人', '総合職 ：14人', '店長 ：12人', 'MD ：10人', '管理 ：9人', '事務 ：5人', 'スタッフ ：4人']","['2.3', '3.0', '2.3', '2.6', '3.2', '2.7', '2.9', '2.1']"
https://image.vorkers.com/resize/70x-/logo/company/8225-aaf15770d6d8f25cc7f007ea4e304d85.png,東京都,https://www.vorkers.com/company.php?m_id=a0910000000Hftt,3.04,官公庁業界,1841,27.1 ｈ,64.70%,"['事務 ：183人', '技術 ：23人', '主任 ：18人', '土木 ：13人', '主事 ：13人', '行政職 ：7人', '教育 ：7人', '行政 ：6人', '経理 ：5人', '管理 ：5人']","['2.6', '4.6', '2.7', '2.5', '2.9', '2.8', '2.6', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/3748-e3494d23e6e767898d2d1a0a6213e811.png,株式会社メイテック,https://www.vorkers.com/company.php?m_id=a0910000000Fs03,3.16,人材サービス業界,1819,24.0 ｈ,68.90%,"['エンジニア・SE ：118人', '技術 ：49人', '設計 ：38人', '営業 ：25人', '管理 ：9人', 'IT ：8人', '開発 ：6人', '事務 ：5人', '間接職 ：5人', '一般社員 ：4人']","['2.7', '4.3', '2.8', '3.1', '2.9', '3.1', '2.9', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/2426-14c719b9290e71bce800213766b770d1.png,三菱自動車工業株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrTv,2.71,自動車、自動車部品、輸送機器業界,1803,25.7 ｈ,68.20%,"['開発 ：78人', '営業 ：68人', '事務 ：19人', '管理 ：14人', '設計 ：14人', '技術 ：13人', '生産技術 ：12人', '企画 ：12人', '製造 ：5人', '経理 ：5人']","['2.5', '3.2', '2.4', '3.0', '2.6', '2.7', '2.3', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/6995-6c78ae37b99017fa935789513d4cc53d.png,株式会社ファイブフォックス,https://www.vorkers.com/company.php?m_id=a0910000000G2Bw,2.82,小売（百貨店・専門・CVS・量販店）業界,1798,30.8 ｈ,13.00%,"['販売 ：198人', '店長 ：39人', 'スタッフ ：24人', '営業 ：21人', '企画 ：20人', 'デザイナー ：10人', 'サービス ：9人', '副店長 ：9人', 'スタイリスト ：7人', '本社 ：6人']","['2.4', '3.2', '2.5', '3.2', '3.7', '2.4', '2.9', '1.8']"
https://image.vorkers.com/resize/70x-/logo/company/7921-9c4a9c257a443e153df8697254c42e72.png,日本ロレアル株式会社,https://www.vorkers.com/company.php?m_id=a0910000000GUr3,3.15,日用品、化粧品業界,1797,28.7 ｈ,61.60%,"['マーケティング ：94人', '営業 ：64人', '販売 ：43人', '管理 ：26人', '美容部員 ：16人', 'マネージャー ：12人', '事務 ：8人', '人事 ：5人', 'コーポレート ：5人', '研究開発 ：5人']","['3.0', '3.8', '2.3', '3.7', '2.7', '3.2', '2.9', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/2935-93bcc9776cef95037bdeacf835c5ee62.png,三井物産株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frh3,4.31,総合商社業界,1769,31.9 ｈ,58.80%,"['営業 ：153人', '管理 ：20人', 'コーポレート ：15人', 'マネージャー ：14人', '総合職 ：12人', '経理 ：11人', '事務 ：11人', '化学品 ：7人', '企画 ：6人', '管理職 ：5人']","['3.2', '4.8', '3.8', '4.1', '4.0', '4.1', '4.0', '4.7']"
https://image.vorkers.com/resize/70x-/logo/company/9030-ece8009be9a2341797f3977b641e0eec.png,株式会社ネオキャリア,https://www.vorkers.com/company.php?m_id=a0910000003mlS5,3.4,人材サービス業界,1765,55.9 ｈ,29.00%,"['営業 ：230人', '企画 ：15人', 'マネージャー ：14人', '事務 ：11人', '管理 ：9人', '人材紹介 ：8人', 'コンサルタント ：5人', 'マーケティング ：5人', 'カウンセラー ：5人', 'リーダー ：4人']","['3.6', '2.7', '2.1', '4.4', '3.6', '3.6', '3.9', '2.1']"
https://image.vorkers.com/resize/70x-/logo/company/2467-23f3c732e015e75937ed32654ff9c1ae.png,マツダ株式会社（自動車）,https://www.vorkers.com/company.php?m_id=a0910000000FrWC,3.51,自動車、自動車部品、輸送機器業界,1760,19.5 ｈ,77.80%,"['開発 ：42人', '事務 ：32人', '技術 ：29人', '営業 ：26人', '研究開発 ：26人', '製造 ：20人', '管理 ：17人', '生産技術 ：14人', 'マーケティング ：13人', '設計 ：12人']","['3.4', '4.7', '2.9', '3.2', '3.5', '3.5', '3.2', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/489-32202beb38361c514a72d85d64ed5bad.png,パーソルテンプスタッフ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FqlD,3.36,人材サービス業界,1748,29.9 ｈ,56.80%,"['営業 ：221人', '事務 ：24人', 'コーディネーター ：24人', 'クライアントサービス ：14人', 'プロジェクトリーダー ：9人', 'アウトソーシング ：6人', '企画 ：4人', '管理 ：3人', '人事 ：2人', 'IT ：2人']","['2.8', '4.6', '2.6', '3.6', '3.5', '3.5', '3.1', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/3782-4c6e4656a5831cd4583ef2b3fd7f4d94.png,株式会社ニチイ学館,https://www.vorkers.com/company.php?m_id=a0910000000Fs0b,2.69,介護、福祉関連サービス業界,1743,18.2 ｈ,55.20%,"['事務 ：93人', '営業 ：36人', '介護 ：27人', '管理 ：19人', '総合職 ：13人', 'スタッフ ：9人', 'COCO塾 ：8人', '講師 ：7人', '教育 ：6人', '課員 ：6人']","['2.3', '4.2', '2.2', '2.4', '3.1', '2.6', '2.5', '1.8']"
https://image.vorkers.com/resize/70x-/logo/company/1410-87260a9dea1ab9ca1904c9de59c0ca4a.png,りらいあコミュニケーションズ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fr6n,2.96,コールセンター、業務請負業界,1737,26.3 ｈ,62.90%,"['スーパーバイザー ：85人', 'コールセンター ：51人', '営業 ：35人', 'オペレーター ：28人', '管理 ：23人', 'マネージャー ：12人', '事務 ：8人', 'オペレーション ：7人', 'スタッフ ：6人', 'マーケティング ：5人']","['2.6', '4.1', '2.4', '2.9', '2.9', '3.2', '2.7', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/20195-fbe94233e65085cff7e49344aaa5aaa4.png,キヤノンITソリューションズ株式会社,https://www.vorkers.com/company.php?m_id=a0C30000002hTgF,2.95,SIer、ソフト開発、システム運用業界,1726,23.0 ｈ,64.20%,"['エンジニア・SE ：189人', '開発 ：32人', '営業 ：26人', '一般職 ：11人', 'PM ：6人', '技術 ：6人', '管理 ：5人', 'エンジニアリング ：5人', '管理職 ：4人', 'スタッフ ：4人']","['2.6', '4.7', '2.6', '2.6', '2.9', '2.9', '2.5', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/1514-08ffd5c60ba5060df32fa606793c9981.png,コニカミノルタ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrAD,3.25,半導体、電子、精密機器業界,1724,29.2 ｈ,48.00%,"['開発 ：91人', '企画 ：32人', '営業 ：27人', '技術 ：16人', '研究開発 ：15人', '管理 ：15人', 'マーケティング ：14人', '事務 ：10人', '生産 ：8人', '課長 ：8人']","['2.7', '4.4', '2.7', '3.0', '3.3', '3.6', '2.7', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/8692-d57bbd5ba928cee9fd27d77d3d78a68a.png,日本放送協会（NHK）,https://www.vorkers.com/company.php?m_id=a0910000002aDIn,3.35,放送、出版、新聞、映像、音響業界,1721,44.5 ｈ,52.90%,"['記者 ：48人', 'ディレクター ：47人', '制作 ：41人', '営業 ：31人', '放送 ：26人', '報道 ：25人', '管理 ：22人', '事務 ：21人', '技術 ：18人', 'PD ：5人']","['3.0', '4.4', '2.8', '2.9', '3.2', '2.9', '3.6', '3.3']"
https://image.vorkers.com/resize/70x-/logo/company/2956-6a6eff19ad9c38a7741d968caa772f6d.png,三菱商事株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frj0,4.31,総合商社業界,1718,37.8 ｈ,60.00%,"['営業 ：150人', '管理 ：29人', 'コーポレート ：29人', '総合職 ：16人', '事務 ：7人', 'マネージャー ：6人', '金属 ：5人', '企画 ：5人', '経理 ：5人', '管理職 ：4人']","['3.5', '5.0', '4.0', '3.9', '4.3', '3.3', '4.0', '4.8']"
https://image.vorkers.com/resize/70x-/logo/company/8504-7b90dec38b5c0101cedf9fb744b3c3ef.png,富士フイルム株式会社,https://www.vorkers.com/company.php?m_id=a0910000002Yq9b,3.61,半導体、電子、精密機器業界,1714,35.4 ｈ,50.60%,"['研究開発 ：46人', '開発 ：31人', '営業 ：26人', '技術 ：24人', '企画 ：18人', '研究 ：16人', 'マーケティング ：14人', '生産技術 ：11人', '研究職 ：10人', '管理 ：10人']","['3.0', '4.8', '2.8', '3.5', '3.3', '3.5', '3.0', '4.0']"
